code,company_name,sector33_name,close,pct_below_52w_high,recent_breakout_count_120d,trailing_return_pct,expected_win_rate_pct,expected_return_pct,sector_adjustment_pct,tightness_bonus_pct,composite_score,expected_value_sample_size,stop_loss_price,take_profit_price
67180,アイホン,電気機器,2853.0,8.849840255591054,0.0,4.163623082542001,67.7,2.72,0.698,0.862,4.28,7134,2624.8,3281.0
77510,キヤノン,電気機器,4660.0,7.4110868269421815,0.0,6.027645592567414,65.3,2.9,0.698,0.352,3.95,2556,4287.2,5359.0
31090,シキボウ,繊維製品,1064.0,9.05982905982906,0.0,3.898635477582846,67.7,2.72,0.3,0.848,3.87,7134,978.9,1223.6
64120,平和,機械,2237.0,0.8861320336730172,2.0,6.417624521072797,70.6,3.38,0.406,0.076,3.86,691,2058.0,2572.5
73130,テイ・エス　テック,輸送用機器,1866.0,7.555115184542978,0.0,4.161979752530934,67.7,2.72,0.346,0.793,3.86,7134,1716.7,2145.9
72780,エクセディ,輸送用機器,6140.0,2.384737678855326,2.0,4.786324786324787,68.1,2.86,0.346,0.628,3.83,1296,5648.8,7061.0
79890,立川ブラインド工業,金属製品,2656.0,3.1717098067808966,3.0,3.5658307210031346,70.9,3.46,-0.069,0.379,3.77,1133,2443.5,3054.4
18730,日本ハウスホールディングス,建設業,323.0,3.293413173652695,0.0,6.95364238410596,65.3,2.9,0.505,0.324,3.73,2556,297.2,371.4
49510,エステー,化学,1516.0,7.164727495407226,0.0,2.8859060402684564,65.7,2.3,0.505,0.903,3.71,6182,1394.7,1743.4
64190,マースグループホールディングス,機械,3200.0,4.191616766467066,0.0,4.404567699836868,67.7,2.72,0.406,0.559,3.69,7134,2944.0,3680.0
35430,コメダホールディングス,卸売業,2914.0,9.78328173374613,0.0,3.1437654539032143,67.7,2.72,0.074,0.752,3.55,7134,2680.9,3351.1
49270,ポーラ・オルビスホールディングス,化学,1374.5,4.182642035552457,3.0,5.706625813864419,70.9,3.46,0.505,-0.434,3.53,1133,1264.5,1580.7
42720,日本化薬,化学,2097.5,4.3329532497149374,2.0,6.4921734667693105,70.6,3.38,0.505,-0.379,3.51,691,1929.7,2412.1
63450,アイチ　コーポレーション,機械,1467.0,1.411290322580645,2.0,3.5050071530758222,68.1,2.86,0.406,0.228,3.49,1296,1349.6,1687.0
59330,アルインコ,金属製品,1125.0,6.561461794019934,0.0,3.403863845446182,67.7,2.72,-0.069,0.807,3.46,7134,1035.0,1293.8
88030,平和不動産,不動産業,2398.0,5.8869701726844585,0.0,4.953967558088557,67.7,2.72,-0.155,0.89,3.46,7134,2206.2,2757.7
95360,西部ガスホールディングス,電気･ガス業,2565.0,2.619589977220957,1.0,6.761864762704746,70.5,3.18,-0.044,0.31,3.45,772,2359.8,2949.7
42060,アイカ工業,化学,4132.0,2.5011798017932985,2.0,6.813524590163935,70.6,3.38,0.505,-0.462,3.42,691,3801.4,4751.8
26760,高千穂交易,卸売業,2050.0,6.8181818181818175,1.0,1.083743842364532,66.8,2.55,0.074,0.779,3.4,997,1886.0,2357.5
87930,ＮＥＣキャピタルソリューション,その他金融業,4200.0,4.218928164196123,0.0,3.8557213930348255,67.7,2.72,-0.123,0.669,3.27,7134,3864.0,4830.0
80520,椿本興業,卸売業,2887.0,8.203497615262322,0.0,7.64904386951631,65.3,2.9,0.074,0.297,3.27,2556,2656.0,3320.0
25940,キーコーヒー,食料品,2029.0,2.358036573628489,0.0,3.9877300613496933,67.7,2.72,-0.42,0.972,3.27,7134,1866.7,2333.4
