code,company_name,sector33_name,close,pct_below_52w_high,recent_breakout_count_120d,trailing_return_pct,expected_win_rate_pct,expected_return_pct,sector_adjustment_pct,tightness_bonus_pct,composite_score,expected_value_sample_size,stop_loss_price,take_profit_price
58320,ちゅうぎんフィナンシャルグループ,銀行業,3534.0,2.1052631578947367,3.0,6.063321385902031,69.4,3.2,2.586,-0.589,5.2,643,3251.3,4064.1
67180,アイホン,電気機器,2853.0,8.849840255591054,0.0,3.1826401446654615,67.7,2.73,0.698,0.915,4.34,7142,2624.8,3281.0
68090,ＴＯＡ,電気機器,1763.0,8.463136033229492,2.0,6.6907775768535265,70.8,3.39,0.698,-0.007,4.08,695,1622.0,2027.4
31090,シキボウ,繊維製品,1058.0,9.572649572649574,0.0,3.7037037037037033,67.7,2.73,0.298,0.83,3.86,7142,973.4,1216.7
73130,テイ・エス　テック,輸送用機器,1847.5,8.471637354471142,0.0,4.479283314669653,67.7,2.73,0.347,0.759,3.84,7142,1699.7,2124.6
79890,立川ブラインド工業,金属製品,2648.0,3.4633612832664964,3.0,5.146476642913698,70.9,3.46,-0.07,0.447,3.84,1141,2436.2,3045.2
64120,平和,機械,2192.0,2.879929109437306,2.0,7.963320463320462,70.8,3.39,0.402,0.05,3.84,695,2016.6,2520.8
72780,エクセディ,輸送用機器,6140.0,2.384737678855326,2.0,4.067796610169491,68.0,2.85,0.347,0.589,3.79,1301,5648.8,7061.0
18730,日本ハウスホールディングス,建設業,324.0,2.9940119760479043,0.0,6.25,65.3,2.9,0.505,0.319,3.72,2559,298.1,372.6
77510,キヤノン,電気機器,4615.0,8.305185773892312,0.0,4.507737160798386,67.7,2.73,0.698,0.291,3.72,7142,4245.8,5307.2
64190,マースグループホールディングス,機械,3200.0,4.191616766467066,0.0,4.918032786885246,67.7,2.73,0.402,0.546,3.68,7142,2944.0,3680.0
49510,エステー,化学,1523.0,6.736068585425597,0.0,1.74496644295302,65.7,2.3,0.501,0.872,3.67,6198,1401.2,1751.4
76830,ダブルエー,小売業,1407.0,3.827751196172249,3.0,3.3284023668639056,70.9,3.46,-0.912,0.957,3.5,1141,1294.4,1618.0
59330,アルインコ,金属製品,1129.0,6.229235880398671,0.0,3.9741219963031424,67.7,2.73,-0.07,0.801,3.46,7142,1038.7,1298.4
88030,平和不動産,不動産業,2381.0,6.554160125588697,0.0,4.85351989505903,67.7,2.73,-0.159,0.887,3.46,7142,2190.5,2738.1
63450,アイチ　コーポレーション,機械,1473.0,1.0080645161290323,2.0,3.4555712270803953,68.0,2.85,0.402,0.121,3.37,1301,1355.2,1694.0
49270,ポーラ・オルビスホールディングス,化学,1360.0,5.193447194144301,3.0,6.016197454685692,69.4,3.2,0.501,-0.39,3.31,643,1251.2,1564.0
81300,サンゲツ,卸売業,3180.0,5.637982195845697,0.0,5.619834710743802,67.7,2.73,0.074,0.489,3.29,7142,2925.6,3657.0
25940,キーコーヒー,食料品,2022.0,2.6948989412897015,0.0,3.4676185619581847,67.7,2.73,-0.416,0.972,3.29,7142,1860.2,2325.3
29080,フジッコ,食料品,1621.0,3.912270302311796,0.0,7.417218543046358,65.3,2.9,-0.416,0.787,3.27,2559,1491.3,1864.2
