code,company_name,sector33_name,close,pct_below_52w_high,recent_breakout_count_120d,trailing_return_pct,expected_win_rate_pct,expected_return_pct,sector_adjustment_pct,tightness_bonus_pct,composite_score,expected_value_sample_size,stop_loss_price,take_profit_price
94320,ＮＴＴ,情報･通信業,159.39999389648438,4.6650754207629275,0.0,6.154856000864429,65.8,2.95,-1.545,-0.043,1.36,2439,146.6,183.3
81940,ライフコーポレーション,小売業,2612.0,6.9137562366357805,0.0,5.618431689571544,67.4,2.73,-0.928,-0.553,1.25,6875,2403.0,3003.8
36570,ポールトゥウィンホールディングス,情報･通信業,358.0,7.253886010362693,0.0,6.006006006006006,65.8,2.95,-1.545,-0.17,1.24,2439,329.4,411.7
75220,ワタミ,小売業,965.0,8.095238095238095,0.0,2.4390243902439024,65.6,2.3,-0.928,-0.128,1.24,6103,887.8,1109.8
78670,タカラトミー,その他製品,3572.0,5.0,3.0,1.6142735768903995,60.8,2.46,-0.33,-0.979,1.15,681,3286.2,4107.8
31480,クリエイトＳＤホールディングス,小売業,3395.0,4.634831460674158,0.0,1.0479041916167664,65.6,2.3,-0.928,-0.234,1.14,6103,3123.4,3904.2
76300,壱番屋,小売業,942.0,6.732673267326733,0.0,2.197802197802198,65.6,2.3,-0.928,-0.319,1.05,6103,866.6,1083.3
94340,ソフトバンク,情報･通信業,232.39999389648438,5.374595319021018,0.0,6.122448979591836,65.8,2.95,-1.545,-0.404,1.0,2439,213.8,267.3
99280,ミロク情報サービス,情報･通信業,1925.0,5.8679706601467,0.0,7.280750137892995,65.8,2.95,-1.545,-0.447,0.96,2439,1771.0,2213.8
99480,アークス,小売業,3655.0,9.417596034696405,2.0,1.8309859154929577,64.3,2.08,-0.928,-0.383,0.77,953,3362.6,4203.2
74210,カッパ・クリエイト,小売業,1588.0,6.533254855797528,0.0,2.0658489347966427,65.6,2.3,-0.928,-0.617,0.75,6103,1461.0,1826.2
22120,山崎製パン,食料品,3566.0,4.165546895995701,2.0,2.8173190984578884,64.3,2.08,-0.395,-0.936,0.75,953,3280.7,4100.9
36360,三菱総合研究所,情報･通信業,4885.0,8.861940298507463,0.0,5.177993527508091,67.4,2.73,-1.545,-0.489,0.7,6875,4494.2,5617.8
47430,アイティフォー,情報･通信業,1659.0,6.692913385826772,1.0,1.0265700483091789,66.1,2.5,-1.545,-0.298,0.66,958,1526.3,1907.8
82550,アクシアル　リテイリング,小売業,1259.0,4.331306990881459,0.0,1.8302828618968388,65.6,2.3,-0.928,-0.809,0.56,6103,1158.3,1447.8
76160,コロワイド,小売業,2009.5,7.139556377079483,2.0,1.1575239053850024,64.3,2.08,-0.928,-0.766,0.39,953,1848.7,2310.9
43260,インテージホールディングス,情報･通信業,1943.0,7.255369928400955,1.0,2.541026998411858,66.1,2.5,-1.545,-1.0,-0.04,958,1787.6,2234.4
