code,date,close,trailing_return_pct,volume_ratio_vs_avg,pct_below_52w_high,pct_vs_ma25,pct_vs_ma75,pct_vs_ma200,ma25_above_ma75,rsi14,is_52w_high_break,trade_outcome,days_to_outcome,outcome_return_pct
47190,2025-11-06,3710.0,-5.304010349288486,1.1249182472204056,7.711442786069651,0.0,-0.30276429172862857,5.893199144862462,0,55.81395348837209,False,timeout_win,20.0,7.816711590296496
47320,2025-11-06,1696.5,0.7660577489687684,0.8270380029447711,7.748776508972267,-0.1248071964300368,-2.104291292388776,8.585555528886545,0,51.301115241635685,False,timeout_win,20.0,0.41261420571765395
47430,2025-11-06,1526.0,0.1984126984126984,0.517799352750809,4.445835942391985,1.2849784951945986,1.745995057162673,4.0168499117288246,1,54.02843601895734,False,timeout_win,20.0,7.142857142857142
48010,2025-11-06,2380.0,-0.9983361064891847,0.6345565749235474,9.16030534351145,-1.0608932787921106,-4.820305001599658,-2.67440909462665,0,42.20532319391634,False,timeout_win,20.0,2.5630252100840334
48120,2025-11-06,7570.0,13.464447806354011,1.1852886997395669,1.303780964797914,9.621177015755324,13.536375634923816,17.20624893554431,1,77.45664739884393,False,timeout_win,20.0,1.453104359313078
49020,2025-11-06,612.7,-2.641717116125477,4.851034453001963,8.89219330855018,13.708067018536257,17.394669882177425,21.326972924698865,1,72.9064039408867,False,timeout_win,20.0,3.7375550840541822
49170,2025-11-06,2415.0,9.119217081850534,0.9084606541408149,4.356435643564356,4.6142916551150535,30.79600517045905,58.86067622681226,1,63.860369609856264,False,timeout_win,20.0,4.099378881987578
49270,2025-11-06,1325.5,0.9416195856873822,1.6371814816154746,8.64920744314266,-0.34733708236849997,0.8388657561203201,1.082123982887346,1,54.47154471544715,False,timeout_win,20.0,0.6789890607317993
49560,2025-11-06,1245.0,-4.199066874027993,0.8599919303706266,6.741573033707865,-2.264020599133323,-2.6380272144309482,2.844114755858816,0,38.46153846153846,False,timeout_win,20.0,3.132530120481928
49730,2025-11-06,3130.0,0.8130081300813009,0.4291326684799033,7.669616519174041,1.4034496611245795,-0.02214631902623777,0.7187068104187561,0,56.25,False,timeout_win,20.0,7.348242811501597
50200,2025-11-06,977.6,3.6312849162011247,0.9326073672661421,1.550855991943603,3.4703200213375793,10.133084988133511,22.413688394804193,1,62.915025323579066,False,timeout_win,20.0,9.554009819967265
51010,2025-11-06,5577.0,0.46771001978773163,0.9013738915500709,7.312614259597806,1.4966986729174665,4.835030978685858,34.695829428756376,1,65.95264937993235,False,timeout_win,20.0,8.176438945669714
51080,2025-11-06,6807.0,-2.152364769187199,1.059389385463328,6.006628003314002,0.13592712893658765,1.921948181066799,10.263388084361946,1,64.84848484848484,False,timeout_win,20.0,2.8353165858674894
51850,2025-11-06,1829.0,0.10758472296933834,2.101661779081134,6.683673469387755,-0.6841876629018196,-0.6582949508994466,6.230052824621681,1,51.89003436426117,False,timeout_win,20.0,0.054674685620557675
51920,2025-11-06,3705.0,-1.3333333333333335,0.6876872592381225,8.064516129032258,0.14596172559195836,0.10807889759524453,0.9371764834087095,0,53.33333333333333,False,timeout_win,20.0,3.7786774628879893
51950,2025-11-06,1962.0,-2.5589563472152537,0.6805475226527858,6.437768240343347,-0.14454103133079121,0.9155436683468755,10.634626608135198,1,49.01960784313726,False,timeout_win,20.0,1.325178389398573
52010,2025-11-06,5130.0,4.484304932735426,1.8011888842253219,0.0,5.4210677736221315,8.858954444755662,13.84087575366876,1,71.35348226018397,True,timeout_win,20.0,1.9103313840155944
52080,2025-11-06,1608.0,0.0,1.054095212871615,4.399524375743162,-0.15647120184784927,0.651816489872229,9.20945395273023,1,51.541850220264315,False,timeout_win,20.0,3.482587064676617
52610,2025-11-06,5800.0,-1.4732965009208103,17.896213183730715,-3.3868092691622103,7.0901033973412115,8.381502890173419,10.447789616003496,1,81.25,True,timeout_win,20.0,11.206896551724139
53020,2025-11-06,4380.0,0.46242774566473993,1.2293198529411764,1.1286681715575622,1.2061555524746943,3.313257748494321,4.590770700256701,1,56.79012345679012,False,timeout_win,20.0,1.36986301369863
53100,2025-11-06,4715.0,0.2127659574468085,0.638465824665676,6.075697211155378,0.9635974304068522,6.275075508272092,10.952924427292297,1,46.85990338164251,False,timeout_win,20.0,1.0604453870625663
53310,2025-11-06,4890.0,0.7291666666666666,1.3122572732847313,0.508646998982706,2.5716323362839364,6.198149676410537,22.38845193625289,1,65.35433070866142,True,timeout_win,20.0,10.633946830265849
53320,2025-11-06,3811.0,-4.783258594917788,1.019445641246589,9.088740458015266,-3.138407108436185,-2.8090422529464134,-0.036197860653977544,1,43.66666666666667,False,timeout_win,20.0,7.058514825505116
