code,company_name,sector33_name,close,pct_below_52w_high,recent_breakout_count_120d,trailing_return_pct,expected_win_rate_pct,expected_return_pct,sector_adjustment_pct,tightness_bonus_pct,composite_score,expected_value_sample_size,stop_loss_price,take_profit_price
72780,エクセディ,輸送用機器,6130.0,2.5437201907790143,2.0,7.167235494880546,70.6,3.38,0.346,0.683,4.41,691,5639.6,7049.5
67180,アイホン,電気機器,2852.0,8.881789137380192,0.0,4.270720231632284,67.6,2.72,0.698,0.794,4.21,7121,2623.8,3279.8
31090,シキボウ,繊維製品,1066.0,8.88888888888889,0.0,5.647517039922103,67.6,2.72,0.303,0.857,3.88,7121,980.7,1225.9
73130,テイ・エス　テック,輸送用機器,1852.0,8.24869952935348,0.0,3.7960653920753673,67.6,2.72,0.346,0.746,3.81,7121,1703.8,2129.8
77510,キヤノン,電気機器,4679.0,7.033578382674349,0.0,6.981981981981981,65.3,2.9,0.698,0.206,3.8,2555,4304.7,5380.8
64120,平和,機械,2222.0,1.55073105892778,2.0,6.336350643163412,70.6,3.38,0.401,0.016,3.8,691,2044.2,2555.3
63710,椿本チエイン,機械,2668.0,5.120910384068279,2.0,7.291258330066642,70.6,3.38,0.401,-0.016,3.76,691,2454.6,3068.2
49510,エステー,化学,1533.0,6.12369871402327,0.0,1.6611295681063125,65.7,2.3,0.505,0.873,3.68,6175,1410.4,1763.0
40450,東亞合成,化学,1873.5,2.548764629388817,0.0,3.847203274215553,67.6,2.72,0.505,0.381,3.61,7121,1723.6,2154.5
63450,アイチ　コーポレーション,機械,1447.0,2.7553763440860215,2.0,3.498950314905528,68.0,2.87,0.401,0.302,3.57,1291,1331.2,1664.0
76830,ダブルエー,小売業,1398.0,4.442925495557074,3.0,3.282275711159737,70.8,3.44,-0.912,0.984,3.51,1130,1286.2,1607.7
77690,リズム,精密機器,3935.0,9.851088201603666,0.0,4.308093994778068,67.6,2.72,0.244,0.54,3.5,7121,3620.2,4525.2
62720,レオン自動機,機械,1548.0,6.746987951807229,0.0,4.241219350563287,67.6,2.72,0.401,0.349,3.47,7121,1424.2,1780.2
18730,日本ハウスホールディングス,建設業,323.0,3.293413173652695,0.0,6.862745098039216,65.3,2.9,0.51,0.048,3.46,2555,297.2,371.4
