code,company_name,sector33_name,close,pct_below_52w_high,recent_breakout_count_120d,trailing_return_pct,expected_win_rate_pct,expected_return_pct,sector_adjustment_pct,tightness_bonus_pct,composite_score,expected_value_sample_size,stop_loss_price,take_profit_price
72780,エクセディ,輸送用機器,6200.0,1.4308426073131957,3.0,4.3624161073825505,70.5,3.4,0.316,0.633,4.35,1080,5704.0,7130.0
80950,アステナホールディングス,卸売業,537.0,1.2867647058823528,3.0,4.069767441860465,70.5,3.4,0.051,0.537,3.99,1080,494.0,617.6
95360,西部ガスホールディングス,電気･ガス業,2501.0,5.049354593773728,3.0,4.870817450232952,70.5,3.4,-0.044,0.592,3.95,1080,2300.9,2876.1
31090,シキボウ,繊維製品,1096.0,6.3247863247863245,0.0,5.93385214007782,67.6,2.72,0.312,0.918,3.95,6975,1008.3,1260.4
67180,アイホン,電気機器,2868.0,8.370607028753993,0.0,1.886120996441281,65.6,2.3,0.678,0.823,3.8,6127,2638.6,3298.2
73130,テイ・エス　テック,輸送用機器,1846.0,8.545949962843697,1.0,4.569816643159379,67.5,2.67,0.316,0.728,3.71,1481,1698.3,2122.9
80160,オンワードホールディングス,繊維製品,778.0,7.600950118764846,0.0,5.737704918032787,67.6,2.72,0.312,0.66,3.69,6975,715.8,894.7
53020,日本カーボン,ガラス･土石製品,4905.0,4.941860465116279,2.0,3.961456102783726,68.1,2.88,1.072,-0.279,3.67,1261,4512.6,5640.8
77690,リズム,精密機器,4000.0,8.36197021764032,1.0,3.10077519379845,67.5,2.67,0.252,0.714,3.64,1481,3680.0,4600.0
40410,日本曹達,化学,3950.0,5.952380952380952,0.0,3.674540682414698,67.6,2.72,0.486,0.374,3.58,6975,3634.0,4542.5
35430,コメダホールディングス,卸売業,3000.0,7.120743034055728,0.0,5.430183356840621,67.6,2.72,0.051,0.769,3.54,6975,2760.0,3450.0
18730,日本ハウスホールディングス,建設業,329.0,1.791044776119403,0.0,5.806451612903226,67.6,2.72,0.501,0.293,3.51,6975,302.7,378.3
81300,サンゲツ,卸売業,3180.0,5.637982195845697,2.0,5.7947019867549665,68.1,2.88,0.051,0.565,3.5,1261,2925.6,3657.0
59330,アルインコ,金属製品,1138.0,5.48172757475083,0.0,3.088101725703906,67.6,2.72,-0.076,0.85,3.49,6975,1047.0,1308.7
40450,東亞合成,化学,1861.5,3.1729518855656695,1.0,3.8733389878428044,67.5,2.67,0.486,0.32,3.48,1481,1712.6,2140.7
62720,レオン自動機,機械,1555.0,6.325301204819277,0.0,3.3333333333333335,67.6,2.72,0.387,0.361,3.47,6975,1430.6,1788.2
42720,日本化薬,化学,2068.0,5.678449258836944,3.0,4.187689202825428,70.5,3.4,0.486,-0.442,3.44,1080,1902.6,2378.2
81250,ワキタ,卸売業,1969.0,8.11945870275315,0.0,5.828877005347594,67.6,2.72,0.051,0.673,3.44,6975,1811.5,2264.4
26760,高千穂交易,卸売業,2091.0,4.954545454545454,1.0,1.118133203694701,66.5,2.54,0.051,0.837,3.43,974,1923.7,2404.6
54800,日本冶金工業,鉄鋼,5440.0,6.0449050086355784,3.0,5.9405940594059405,70.5,3.4,0.502,-0.497,3.4,1080,5004.8,6256.0
79490,小松ウオール工業,その他製品,2823.0,7.745098039215686,1.0,7.15372907153729,71.0,3.26,-0.305,0.442,3.4,754,2597.2,3246.4
51920,三ツ星ベルト,ゴム製品,4380.0,5.705059203444564,3.0,7.439024390243902,69.6,3.21,0.376,-0.238,3.35,629,4029.6,5037.0
63090,巴工業,機械,2021.0,9.736489504242964,0.0,7.4445617740232315,65.5,2.94,0.387,0.02,3.35,2486,1859.3,2324.1
32840,フージャースホールディングス,不動産業,1321.0,6.312056737588652,0.0,7.941653160453808,65.5,2.94,-0.174,0.578,3.34,2486,1215.3,1519.1
25940,キーコーヒー,食料品,2037.0,1.973051010587103,0.0,3.558718861209965,67.6,2.72,-0.4,0.986,3.31,6975,1874.0,2342.5
42180,ニチバン,化学,1961.0,2.8245787908820614,0.0,2.8795811518324608,65.6,2.3,0.486,0.524,3.31,6127,1804.1,2255.1
61830,ベルシステム２４ホールディングス,サービス業,1442.0,7.266881028938907,3.0,3.1455742501828823,70.5,3.4,-0.654,0.483,3.23,1080,1326.6,1658.3
40970,高圧ガス工業,化学,1200.0,1.1532125205930808,3.0,7.085201793721973,69.6,3.21,0.486,-0.469,3.23,629,1104.0,1380.0
79890,立川ブラインド工業,金属製品,2700.0,1.5676266861100983,3.0,4.471858134155744,70.5,3.4,-0.076,-0.116,3.21,1080,2484.0,3105.0
19390,四電工,建設業,2140.0,0.7881316643486325,3.0,7.738693467336684,69.6,3.21,0.501,-0.51,3.2,629,1968.8,2461.0
32010,日本毛織,繊維製品,1960.0,7.2408897302413635,0.0,6.327744726879395,65.5,2.94,0.312,-0.061,3.19,2486,1803.2,2254.0
49270,ポーラ・オルビスホールディングス,化学,1400.0,2.405019170442663,3.0,6.524227394124379,69.6,3.21,0.486,-0.565,3.13,629,1288.0,1610.0
80980,稲畑産業,卸売業,4235.0,3.530751708428246,2.0,5.955334987593052,68.1,2.88,0.051,0.156,3.09,1261,3896.2,4870.2
14330,ベステラ,建設業,1224.0,9.66789667896679,1.0,5.06993006993007,67.5,2.67,0.501,-0.102,3.07,1481,1126.1,1407.6
29330,紀文食品,食料品,1142.0,6.699346405228758,0.0,5.194805194805195,67.6,2.72,-0.4,0.741,3.06,6975,1050.6,1313.3
87930,ＮＥＣキャピタルソリューション,その他金融業,4240.0,3.30672748004561,1.0,3.936039360393604,67.5,2.67,-0.087,0.456,3.04,1481,3900.8,4876.0
63450,アイチ　コーポレーション,機械,1458.0,1.152542372881356,0.0,1.9676739283204496,65.6,2.3,0.387,0.347,3.03,6127,1341.4,1676.7
59110,横河ブリッジホールディングス,金属製品,2991.0,8.392036753445636,0.0,1.7711171662125342,65.6,2.3,-0.076,0.782,3.01,6127,2751.7,3439.6
88030,平和不動産,不動産業,2402.0,5.729984301412873,0.0,1.702127659574468,65.6,2.3,-0.174,0.878,3.0,6127,2209.8,2762.3
79550,クリナップ,その他製品,994.0,9.96376811594203,2.0,8.0,71.1,3.47,-0.305,-0.197,2.97,667,914.5,1143.1
20010,ニップン,食料品,2945.0,1.340033500837521,3.0,3.672316384180791,70.5,3.4,-0.4,-0.034,2.97,1080,2709.4,3386.7
63330,ＴＥＩＫＯＫＵ,機械,3375.0,4.661016949152542,2.0,6.0278207109737245,71.1,3.47,0.387,-0.918,2.94,667,3105.0,3881.2
79620,キングジム,その他製品,817.0,4.667444574095683,0.0,2.127659574468085,65.6,2.3,-0.305,0.946,2.94,6127,751.6,939.6
67500,エレコム,電気機器,1985.0,0.75,0.0,7.520435967302452,65.5,2.94,0.678,-0.673,2.94,2486,1826.2,2282.8
73880,ＦＰパートナー,保険業,2265.0,9.904534606205251,0.0,5.334581188582124,67.6,2.72,0.011,0.211,2.94,6975,2083.8,2604.8
40230,クレハ,化学,4510.0,8.053007135575942,1.0,5.263157894736842,67.5,2.67,0.486,-0.224,2.93,1481,4149.2,5186.5
21530,Ｅ・Ｊホールディングス,サービス業,1826.0,5.730511099638616,1.0,4.942528735632184,67.5,2.67,-0.654,0.891,2.91,1481,1679.9,2099.9
75250,リックス,卸売業,3685.0,7.4120603015075375,0.0,3.6465638148667603,67.6,2.72,0.051,0.116,2.89,6975,3390.2,4237.8
59320,三協立山,金属製品,671.0,8.831521739130435,0.0,3.863987635239567,67.6,2.72,-0.076,0.238,2.88,6975,617.3,771.6
77510,キヤノン,電気機器,4609.0,8.424398966818995,0.0,2.0989836500220944,65.6,2.3,0.678,-0.129,2.85,6127,4240.3,5300.3
64450,ジャノメ,機械,1429.0,3.6412677006068783,1.0,7.9245283018867925,71.0,3.26,0.387,-0.81,2.84,754,1314.7,1643.4
29220,なとり,食料品,2024.0,0.881488736532811,1.0,1.310483870967742,66.5,2.54,-0.4,0.687,2.83,974,1862.1,2327.6
29080,フジッコ,食料品,1630.0,3.3787788974510966,0.0,5.358295674628793,67.6,2.72,-0.4,0.51,2.83,6975,1499.6,1874.5
65390,ＭＳ−Ｊａｐａｎ,サービス業,1015.0,6.537753222836096,1.0,2.9441624365482233,66.5,2.54,-0.654,0.932,2.82,974,933.8,1167.2
17620,高松コンストラクショングループ,建設業,3995.0,9.615384615384617,0.0,5.936675461741425,67.6,2.72,0.501,-0.415,2.81,6975,3675.4,4594.2
92010,日本航空,空運業,3023.0,7.61002444987775,1.0,7.606745604592752,71.0,3.26,-0.358,-0.088,2.81,754,2781.2,3476.4
59430,ノーリツ,金属製品,2434.0,6.384615384615384,0.0,3.981164383561644,67.6,2.72,-0.076,0.143,2.79,6975,2239.3,2799.1
26590,サンエー,小売業,3380.0,3.012912482065997,2.0,6.624605678233439,71.1,3.47,-0.915,0.224,2.78,667,3109.6,3887.0
21170,ウェルネオシュガー,食料品,2877.0,5.672131147540983,0.0,6.524143015112421,65.5,2.94,-0.4,0.184,2.72,2486,2646.8,3308.6
74380,コンドーテック,卸売業,1664.0,4.805491990846682,0.0,5.330764290301863,67.6,2.72,0.051,-0.075,2.7,6975,1530.9,1913.6
59880,パイオラックス,金属製品,1718.0,8.859416445623342,0.0,4.028863499699339,67.6,2.72,-0.076,0.048,2.69,6975,1580.6,1975.7
81030,明和産業,卸売業,965.0,7.300672430355427,0.0,6.969026548672566,65.5,2.94,0.051,-0.306,2.68,2486,887.8,1109.8
27920,ハニーズホールディングス,小売業,1460.0,8.463949843260188,0.0,3.0561478322672353,67.6,2.72,-0.915,0.864,2.67,6975,1343.2,1679.0
45380,扶桑薬品工業,医薬品,2288.0,9.565217391304348,0.0,5.083976395823877,67.6,2.72,-0.486,0.415,2.65,6975,2105.0,2631.2
74140,小野建,卸売業,1442.0,3.6096256684491976,0.0,1.6027874564459932,65.6,2.3,0.051,0.279,2.63,6127,1326.6,1658.3
31540,メディアスホールディングス,卸売業,806.0,8.823529411764707,0.0,1.5189873417721518,65.6,2.3,0.051,0.265,2.62,6127,741.5,926.9
90810,神奈川中央交通,陸運業,3975.0,2.93040293040293,3.0,3.1047865459249677,70.5,3.4,-0.62,-0.156,2.62,1080,3657.0,4571.2
78400,フランスベッドホールディングス,その他製品,1279.0,8.117816091954024,2.0,1.8167456556082147,64.4,2.1,-0.305,0.81,2.61,963,1176.7,1470.8
28090,キユーピー,食料品,4748.0,2.8641571194762685,2.0,6.41340782122905,71.1,3.47,-0.4,-0.456,2.61,667,4368.2,5460.2
95350,広島ガス,電気･ガス業,425.0,2.0737327188940093,1.0,1.1904761904761905,66.5,2.54,-0.044,0.102,2.6,974,391.0,488.7
48010,セントラルスポーツ,サービス業,2450.0,6.238040566398776,0.0,2.623906705539359,65.6,2.3,-0.654,0.959,2.6,6127,2254.0,2817.5
46120,日本ペイントホールディングス,化学,1194.0,6.900584795321637,0.0,7.898259705488621,65.5,2.94,0.486,-0.864,2.56,2486,1098.5,1373.1
97430,丹青社,サービス業,1505.0,9.934171154997008,0.0,7.8125,65.5,2.94,-0.654,0.252,2.54,2486,1384.6,1730.7
82780,フジ,小売業,2123.0,7.895878524945769,1.0,6.680161943319838,71.0,3.26,-0.915,0.197,2.54,754,1953.2,2441.4
88920,エスコン,不動産業,1141.0,9.94475138121547,0.0,3.7374658158614404,67.6,2.72,-0.174,-0.007,2.54,6975,1049.7,1312.1
47140,リソー教育グループ,サービス業,208.0,9.170305676855897,0.0,4.522613065326634,67.6,2.72,-0.654,0.469,2.54,6975,191.4,239.2
79310,未来工業,化学,3670.0,9.270704573547588,0.0,6.772334293948126,65.5,2.94,0.486,-0.905,2.52,2486,3376.4,4220.5
64650,ホシザキ,機械,5713.0,4.973386560212908,0.0,4.305427782888684,67.6,2.72,0.387,-0.605,2.5,6975,5256.0,6570.0
32320,三重交通グループホールディングス,不動産業,596.0,2.454991816693944,1.0,4.909090909090909,67.5,2.67,-0.174,0.007,2.5,1481,548.3,685.4
90520,山陽電気鉄道,陸運業,2032.0,7.636363636363637,0.0,2.303455182774161,65.6,2.3,-0.62,0.796,2.48,6127,1869.4,2336.8
99020,日伝,卸売業,3025.0,6.2015503875969,3.0,7.662291592763391,69.6,3.21,0.051,-0.782,2.48,629,2783.0,3478.7
97550,応用地質,サービス業,2881.0,9.259842519685039,0.0,3.2074126870990733,67.6,2.72,-0.654,0.388,2.45,6975,2650.5,3313.2
81130,ユニ・チャーム,化学,1000.0,9.420289855072465,0.0,3.9908077434049414,67.6,2.72,0.486,-0.755,2.45,6975,920.0,1150.0
93320,ＮＩＳＳＯホールディングス,サービス業,667.0,8.879781420765028,0.0,5.92,67.6,2.72,-0.654,0.333,2.4,6975,613.6,767.0
71300,ヤマエグループホールディングス,卸売業,2918.0,9.51937984496124,0.0,4.085195530726257,67.6,2.72,0.051,-0.401,2.37,6975,2684.6,3355.7
54820,愛知製鋼,鉄鋼,3205.0,8.819345661450924,0.0,4.234527687296417,67.6,2.72,0.502,-0.85,2.37,6975,2948.6,3685.7
98500,グルメ杵屋,小売業,992.0,4.061895551257253,0.0,1.646090534979424,65.6,2.3,-0.915,0.973,2.36,6127,912.6,1140.8
75540,幸楽苑,小売業,1186.0,5.044035228182546,0.0,4.880212954747116,67.6,2.72,-0.915,0.551,2.36,6975,1091.1,1363.9
47920,山田コンサルティンググループ,サービス業,1758.0,7.522356654392424,0.0,2.464788732394366,65.6,2.3,-0.654,0.701,2.35,6127,1617.4,2021.7
46680,明光ネットワークジャパン,サービス業,792.0,1.9801980198019802,2.0,1.278772378516624,64.4,2.1,-0.654,0.905,2.35,963,728.6,910.8
22110,不二家,食料品,2497.0,7.001862197392923,0.0,2.2894521668029433,65.6,2.3,-0.4,0.401,2.3,6127,2297.2,2871.5
82140,ＡＯＫＩホールディングス,小売業,1770.0,7.086614173228346,0.0,3.546099290780142,67.6,2.72,-0.915,0.497,2.3,6975,1628.4,2035.5
96440,タナベコンサルティンググループ,サービス業,766.0,1.9206145966709345,0.0,2.5435073627844713,65.6,2.3,-0.654,0.646,2.29,6127,704.7,880.9
62470,日阪製作所,機械,1779.0,4.967948717948718,2.0,5.316606929510155,68.1,2.88,0.387,-0.973,2.29,1261,1636.7,2045.8
51010,横浜ゴム,ゴム製品,7467.0,9.938487516584248,2.0,5.200816882232812,68.1,2.88,0.376,-0.986,2.27,1261,6869.6,8587.0
