code,company_name,sector33_name,close,pct_below_52w_high,recent_breakout_count_120d,trailing_return_pct,expected_win_rate_pct,expected_return_pct,sector_adjustment_pct,tightness_bonus_pct,composite_score,expected_value_sample_size,stop_loss_price,take_profit_price
83640,清水銀行,銀行業,3140.0,4.848484848484849,3.0,3.600654664484452,70.5,3.36,2.602,-0.938,5.02,1209,2888.8,3611.0
85500,栃木銀行,銀行業,1124.0,1.7482517482517483,2.0,7.224334600760455,69.6,3.25,2.602,-0.953,4.9,731,1034.1,1292.6
83380,筑波銀行,銀行業,739.0,7.509386733416772,2.0,4.915730337078652,68.0,2.79,2.602,-1.0,4.39,1379,679.9,849.8
42060,アイカ工業,化学,4258.0,-0.30624263839811544,3.0,4.879861283131038,70.5,3.36,0.479,0.256,4.1,1209,3917.4,4896.7
93240,安田倉庫,倉庫･運輸関連業,2705.0,1.8861080885019947,3.0,3.273007316134001,70.5,3.36,0.68,-0.194,3.85,1209,2488.6,3110.7
67180,アイホン,電気機器,2875.0,8.146964856230031,0.0,1.1355571327182399,65.0,2.22,0.662,0.938,3.82,6403,2645.0,3306.2
17210,コムシスホールディングス,建設業,5648.0,9.064562872323298,3.0,5.797380585516178,70.5,3.36,0.54,-0.147,3.75,1209,5196.2,6495.2
68090,ＴＯＡ,電気機器,1781.0,7.5285565939771555,2.0,4.529201430274136,68.0,2.79,0.662,0.271,3.72,1379,1638.5,2048.1
98320,オートバックスセブン,卸売業,1630.0,8.683473389355742,0.0,4.229017566688354,66.9,2.63,0.093,0.814,3.54,7362,1499.6,1874.5
26760,高千穂交易,卸売業,2090.0,5.0,1.0,1.2153621779290227,65.6,2.4,0.093,0.922,3.42,1046,1922.8,2403.5
19260,ライト工業,建設業,3960.0,9.58904109589041,0.0,3.8770053475935833,66.9,2.63,0.54,0.225,3.4,7362,3643.2,4554.0
33930,スターティアホールディングス,卸売業,3200.0,-1.5873015873015872,2.0,4.819683181664981,68.0,2.79,0.093,0.504,3.39,1379,2944.0,3680.0
79470,エフピコ,化学,2871.0,0.8290155440414507,2.0,3.645643456069996,68.0,2.79,0.479,0.085,3.35,1379,2641.3,3301.6
63450,アイチ　コーポレーション,機械,1469.0,1.2768817204301075,2.0,4.388489208633094,68.0,2.79,0.385,0.163,3.34,1379,1351.5,1689.4
80520,椿本興業,卸売業,2990.0,4.92845786963434,0.0,6.116539992761491,65.1,2.81,0.093,0.411,3.31,2651,2750.8,3438.5
63710,椿本チエイン,機械,2749.0,2.240398293029872,2.0,4.068441064638783,68.0,2.79,0.385,0.101,3.28,1379,2529.1,3161.4
90810,神奈川中央交通,陸運業,4040.0,1.3431013431013432,3.0,4.241645244215938,70.5,3.36,-0.633,0.519,3.25,1209,3716.8,4646.0
84240,芙蓉総合リース,その他金融業,4575.0,1.9082332761578045,0.0,3.860294117647059,66.9,2.63,-0.16,0.767,3.24,7362,4209.0,5261.2
79890,立川ブラインド工業,金属製品,2713.0,1.093693036820999,3.0,1.8161180476730987,62.5,2.66,-0.122,0.69,3.23,736,2496.0,3120.0
67880,日本トリム,電気機器,5080.0,2.119460500963391,0.0,2.950152594099695,65.0,2.22,0.662,0.333,3.22,6403,4673.6,5842.0
81300,サンゲツ,卸売業,3230.0,4.154302670623145,0.0,1.263823064770932,65.0,2.22,0.093,0.891,3.2,6403,2971.6,3714.5
81030,明和産業,卸売業,996.0,4.322766570605188,0.0,6.196581196581197,65.1,2.81,0.093,0.24,3.14,2651,916.3,1145.4
91190,飯野海運,海運業,1793.0,7.194616977225674,3.0,6.686746987951807,68.8,3.09,0.696,-0.69,3.1,676,1649.6,2062.0
90070,小田急電鉄,陸運業,1849.0,1.2550066755674232,2.0,7.568201818715166,69.6,3.25,-0.633,0.442,3.06,731,1701.1,2126.4
93030,住友倉庫,倉庫･運輸関連業,4215.0,1.633605600933489,2.0,1.3333333333333335,63.4,2.04,0.68,0.302,3.02,1024,3877.8,4847.2
80970,三愛オブリ,卸売業,2482.0,5.049732211170619,2.0,5.416842996191282,68.0,2.79,0.093,0.116,3.0,1379,2283.4,2854.3
59380,ＬＩＸＩＬ,金属製品,1757.0,9.57282552753474,0.0,1.873536299765808,65.0,2.22,-0.122,0.876,2.97,6403,1616.4,2020.6
59110,横河ブリッジホールディングス,金属製品,3040.0,6.891271056661561,0.0,1.149814000676361,65.0,2.22,-0.122,0.86,2.96,6403,2796.8,3496.0
66380,ミマキエンジニアリング,電気機器,2051.0,9.488084730803177,2.0,7.88762830902215,69.6,3.25,0.662,-0.984,2.93,731,1886.9,2358.6
32010,日本毛織,繊維製品,1993.0,5.679129200189304,0.0,2.690118986032074,65.0,2.22,0.236,0.457,2.91,6403,1833.6,2292.0
95110,沖縄電力,電気･ガス業,1232.0,-0.48939641109298526,2.0,6.304728546409807,69.6,3.25,0.019,-0.364,2.9,731,1133.4,1416.8
87930,ＮＥＣキャピタルソリューション,その他金融業,4275.0,2.508551881413911,0.0,2.539298669891173,65.0,2.22,-0.16,0.829,2.89,6403,3933.0,4916.2
78400,フランスベッドホールディングス,その他製品,1313.0,5.675287356321839,1.0,2.6792750197005515,65.6,2.4,-0.294,0.783,2.89,1046,1208.0,1509.9
99910,ジェコス,卸売業,1821.0,6.519507186858315,0.0,2.336182336182336,65.0,2.22,0.093,0.566,2.88,6403,1675.3,2094.1
167A0,リョーサン菱洋ホールディングス,卸売業,3290.0,4.63768115942029,0.0,6.851549755301795,65.1,2.81,0.093,-0.039,2.86,2651,3026.8,3783.5
81250,ワキタ,卸売業,1976.0,7.792813812412505,0.0,2.0768431983385254,65.0,2.22,0.093,0.55,2.86,6403,1817.9,2272.4
73880,ＦＰパートナー,保険業,2340.0,6.921241050119331,0.0,2.701505757307352,65.0,2.22,0.028,0.597,2.84,6403,2152.8,2691.0
17620,高松コンストラクショングループ,建設業,4280.0,3.167420814479638,0.0,5.88235294117647,66.9,2.63,0.54,-0.333,2.84,7362,3937.6,4922.0
29330,紀文食品,食料品,1137.0,6.726825266611977,0.0,1.0723860589812333,65.0,2.22,-0.382,0.953,2.79,6403,1046.0,1307.6
76830,ダブルエー,小売業,1419.0,3.007518796992481,3.0,1.2168933428775948,62.5,2.66,-0.868,0.969,2.76,736,1305.5,1631.8
67410,日本信号,電気機器,1826.0,4.397905759162303,2.0,4.113557358053303,68.0,2.79,0.662,-0.705,2.75,1379,1679.9,2099.9
29080,フジッコ,食料品,1636.0,3.023117960877297,0.0,1.1823273179838207,65.0,2.22,-0.382,0.907,2.74,6403,1505.1,1881.4
22880,丸大食品,食料品,2318.0,6.456820016142049,1.0,1.8716577540106951,65.6,2.4,-0.382,0.721,2.74,1046,2132.6,2665.7
47920,山田コンサルティンググループ,サービス業,1792.0,5.733824302998422,0.0,3.6799065420560746,66.9,2.63,-0.686,0.798,2.74,7362,1648.6,2060.8
98690,加藤産業,卸売業,6870.0,2.9661016949152543,1.0,4.128440366972478,67.1,2.6,0.093,0.023,2.72,1574,6320.4,7900.5
23310,ＡＬＳＯＫ,サービス業,1270.5,4.831460674157303,3.0,5.40195661420672,70.5,3.36,-0.686,0.039,2.71,1209,1168.9,1461.1
85930,三菱ＨＣキャピタル,その他金融業,1404.5,8.887447291599091,0.0,1.1289147851420247,65.0,2.22,-0.16,0.643,2.7,6403,1292.1,1615.2
99970,ベルーナ,小売業,1075.0,2.9783393501805056,3.0,3.10077519379845,70.5,3.36,-0.868,0.209,2.7,1209,989.0,1236.2
81530,モスフードサービス,卸売業,4010.0,9.480812641083523,0.0,2.7237354085603114,65.0,2.22,0.093,0.364,2.68,6403,3689.2,4611.5
18600,戸田建設,建設業,1526.0,8.348348348348349,0.0,1.9093078758949882,65.0,2.22,0.54,-0.101,2.66,6403,1403.9,1754.9
79490,小松ウオール工業,その他製品,2859.0,6.568627450980393,0.0,2.3129743404409107,65.0,2.22,-0.294,0.736,2.66,6403,2630.3,3287.8
79310,未来工業,化学,3645.0,6.177606177606178,0.0,3.7815126050420167,66.9,2.63,0.479,-0.457,2.65,7362,3353.4,4191.8
80740,ＹＵＡＳＡ,卸売業,6480.0,1.669195751138088,1.0,7.023411371237458,69.8,3.1,0.093,-0.55,2.64,789,5961.6,7452.0
97440,メイテックグループホールディングス,サービス業,3475.0,6.5357719203873055,0.0,3.283132530120482,66.9,2.63,-0.686,0.674,2.62,7362,3197.0,3996.2
21530,Ｅ・Ｊホールディングス,サービス業,1892.0,2.323180175529169,0.0,6.257110352673492,65.1,2.81,-0.686,0.488,2.61,2651,1740.6,2175.8
54080,中山製鋼所,鉄鋼,651.0,4.264705882352941,0.0,1.889763779527559,65.0,2.22,0.456,-0.07,2.61,6403,598.9,748.6
69470,図研,電気機器,5010.0,6.355140186915888,0.0,1.0319917440660475,65.0,2.22,0.662,-0.349,2.53,6403,4609.2,5761.5
74590,メディパルホールディングス,卸売業,2994.0,3.667953667953668,1.0,2.17732102421181,65.6,2.4,0.093,0.008,2.5,1046,2754.5,3443.1
54230,東京製鐵,鉄鋼,1797.0,8.9204257475925,1.0,3.69935408103347,67.1,2.6,0.456,-0.566,2.49,1574,1653.2,2066.5
63090,巴工業,機械,2020.0,9.78115230013399,0.0,1.890648952478283,65.0,2.22,0.385,-0.116,2.49,6403,1858.4,2323.0
31060,倉敷紡績,繊維製品,11180.0,3.454231433506045,1.0,7.396449704142012,69.8,3.1,0.236,-0.86,2.48,789,10285.6,12857.0
69950,東海理化電機製作所,輸送用機器,3230.0,6.2409288824383164,1.0,4.091653027823241,67.1,2.6,0.318,-0.442,2.48,1574,2971.6,3714.5
28110,カゴメ,食料品,2737.0,8.061807188444742,0.0,1.7853786882165008,65.0,2.22,-0.382,0.628,2.47,6403,2518.0,3147.5
63330,ＴＥＩＫＯＫＵ,機械,3560.0,-0.5649717514124294,1.0,3.422619047619048,67.1,2.6,0.385,-0.519,2.47,1574,3275.2,4094.0
63010,小松製作所,機械,7059.0,9.96173469387755,0.0,3.4964007639194947,66.9,2.63,0.385,-0.581,2.43,7362,6494.3,8117.8
67700,アルプスアルパイン,電気機器,2259.5,5.677311625965352,0.0,5.975436939064714,66.9,2.63,0.662,-0.876,2.42,7362,2078.7,2598.4
93320,ＮＩＳＳＯホールディングス,サービス業,676.0,7.650273224043716,0.0,3.6923076923076925,66.9,2.63,-0.686,0.473,2.42,7362,621.9,777.4
