code,company_name,sector33_name,close,pct_below_52w_high,recent_breakout_count_120d,trailing_return_pct,expected_win_rate_pct,expected_return_pct,sector_adjustment_pct,tightness_bonus_pct,composite_score,expected_value_sample_size,stop_loss_price,take_profit_price
58320,ちゅうぎんフィナンシャルグループ,銀行業,3406.0,5.650969529085873,3.0,3.6478745854687973,71.0,3.47,2.595,-0.786,5.28,1165,3133.5,3916.9
85500,栃木銀行,銀行業,1042.0,8.916083916083917,2.0,4.6351084812623276,68.3,2.86,2.595,-0.976,4.48,1322,958.6,1198.3
20010,ニップン,食料品,2962.0,1.2337445815271757,3.0,4.31095406360424,71.0,3.47,-0.408,0.381,3.44,1165,2725.0,3406.3
95360,西部ガスホールディングス,電気･ガス業,2548.0,3.264996203492786,1.0,6.578947368421052,70.6,3.18,-0.038,0.143,3.28,778,2344.2,2930.2
73880,ＦＰパートナー,保険業,2285.0,9.108989657915673,0.0,7.5602968460111315,65.3,2.88,0.015,0.357,3.25,2574,2102.2,2627.8
81300,サンゲツ,卸売業,3170.0,5.934718100890208,0.0,1.929260450160772,65.6,2.29,0.084,0.786,3.16,6243,2916.4,3645.5
95350,広島ガス,電気･ガス業,437.0,1.1312217194570136,2.0,6.097560975609756,70.6,3.37,-0.038,-0.19,3.14,705,402.0,502.6
79890,立川ブラインド工業,金属製品,2653.0,3.281079110462997,3.0,2.6630644538788113,62.0,2.66,-0.062,0.524,3.12,724,2440.8,3051.0
29080,フジッコ,食料品,1614.0,4.327208061647895,0.0,3.2463399108847866,67.5,2.7,-0.408,0.833,3.12,7211,1484.9,1856.1
79470,エフピコ,化学,2796.0,3.419689119170984,2.0,3.571428571428571,68.3,2.86,0.492,-0.238,3.11,1322,2572.3,3215.4
59110,横河ブリッジホールディングス,金属製品,2975.0,8.88208269525268,0.0,1.7105713308244956,65.6,2.29,-0.062,0.881,3.11,6243,2737.0,3421.2
59330,アルインコ,金属製品,1113.0,7.55813953488372,0.0,1.1786038077969174,65.6,2.29,-0.062,0.81,3.04,6243,1024.0,1279.9
88030,平和不動産,不動産業,2347.0,7.8885400313971745,0.0,1.4193548387096775,65.6,2.29,-0.156,0.905,3.04,6243,2159.2,2699.0
22110,不二家,食料品,2485.0,7.4487895716946,0.0,4.028239202657807,67.5,2.7,-0.408,0.738,3.03,7211,2286.2,2857.8
78400,フランスベッドホールディングス,その他製品,1289.0,7.399425287356322,1.0,3.8461538461538463,67.1,2.65,-0.308,0.667,3.01,1533,1185.9,1482.4
81250,ワキタ,卸売業,1943.0,9.332711152589827,0.0,1.8681888946549041,65.6,2.29,0.084,0.619,2.99,6243,1787.6,2234.4
29220,なとり,食料品,1979.0,3.085210577864838,1.0,1.4788373278939317,66.5,2.53,-0.408,0.857,2.98,1012,1820.7,2275.8
18600,戸田建設,建設業,1529.0,8.168168168168167,0.0,3.5934291581108826,67.5,2.7,0.518,-0.262,2.96,7211,1406.7,1758.4
80520,椿本興業,卸売業,2889.0,8.139904610492845,0.0,6.607604282022887,65.3,2.88,0.084,0.0,2.96,2574,2657.9,3322.4
90810,神奈川中央交通,陸運業,3970.0,3.0525030525030523,3.0,5.555555555555555,71.0,3.47,-0.652,0.095,2.91,1165,3652.4,4565.5
87930,ＮＥＣキャピタルソリューション,その他金融業,4140.0,5.587229190421892,0.0,2.4479804161566707,65.6,2.29,-0.148,0.69,2.83,6243,3808.8,4761.0
22880,丸大食品,食料品,2250.0,9.200968523002421,1.0,4.593967517401392,67.1,2.65,-0.408,0.571,2.81,1533,2070.0,2587.5
25940,キーコーヒー,食料品,2014.0,3.079884504331088,0.0,1.4014014014014013,65.6,2.29,-0.408,0.929,2.81,6243,1852.9,2316.1
47920,山田コンサルティンググループ,サービス業,1741.0,8.416622830089427,0.0,6.658595641646489,65.3,2.88,-0.67,0.595,2.8,2574,1601.7,2002.2
90520,山陽電気鉄道,陸運業,1995.0,9.318181818181818,0.0,4.093264248704663,67.5,2.7,-0.652,0.714,2.76,7211,1835.4,2294.2
81500,三信電気,卸売業,3185.0,7.278020378457059,3.0,5.12396694214876,71.0,3.47,0.084,-0.81,2.74,1165,2930.2,3662.7
76830,ダブルエー,小売業,1405.0,3.9644565960355433,3.0,1.884057971014493,62.0,2.66,-0.904,0.976,2.73,724,1292.6,1615.7
63330,ＴＥＩＫＯＫＵ,機械,3495.0,1.2711864406779663,1.0,7.348242811501597,70.6,3.18,0.393,-0.857,2.72,778,3215.4,4019.2
52690,日本コンクリート工業,ガラス･土石製品,362.0,8.354430379746836,0.0,1.4044943820224718,65.6,2.29,1.066,-0.69,2.67,6243,333.0,416.3
79490,小松ウオール工業,その他製品,2824.0,7.712418300653595,0.0,2.3567802755620013,65.6,2.29,-0.308,0.643,2.62,6243,2598.1,3247.6
93240,安田倉庫,倉庫･運輸関連業,2560.0,4.0119985001874765,0.0,2.0326823435631725,65.6,2.29,0.664,-0.357,2.6,6243,2355.2,2944.0
63450,アイチ　コーポレーション,機械,1446.0,2.82258064516129,2.0,2.849002849002849,64.6,2.15,0.393,0.024,2.57,994,1330.3,1662.9
