code,date,close,recent_breakout_count_120d,trailing_return_pct,trade_outcome,days_to_outcome,outcome_return_pct
83060,2025-11-25,2377.5,1.0,5.46097722750387,timeout_win,20.0,5.783385909568875
31480,2025-11-25,3325.0,0.0,3.067484662576687,timeout_win,20.0,1.0526315789473684
42900,2025-11-25,671.0,0.0,3.4108527131782944,timeout_win,20.0,9.38897168405365
42050,2025-11-25,1711.5,0.0,1.8551765409934171,timeout_win,20.0,6.047326906222612
27840,2025-11-25,2361.5,2.0,5.973907072556649,timeout_win,20.0,3.895828922295151
79890,2025-11-25,1950.0,0.0,2.488335925349922,timeout_win,20.0,0.3076923076923077
86140,2025-11-25,580.0,0.0,7.427536231884058,timeout_win,20.0,6.379310344827586
81250,2025-11-25,1864.0,0.0,1.8650575973669776,timeout_win,20.0,2.3605150214592276
83430,2025-11-25,3745.0,3.0,4.027777777777778,timeout_win,20.0,7.74365821094793
63260,2025-11-25,2126.5,1.0,3.10002421893921,timeout_win,20.0,5.901716435457324
81590,2025-11-25,2932.0,0.0,2.8139289482940555,timeout_win,20.0,7.605729877216917
75200,2025-11-25,3020.0,1.0,2.4948735475051267,timeout_win,20.0,2.980132450331126
17200,2025-11-25,1180.0,0.0,5.806451612903226,take_profit,14.0,15.0
68560,2025-11-25,14065.0,2.0,5.0038197097020625,take_profit,9.0,14.999999999999988
86130,2025-11-25,955.0,0.0,2.025586353944563,timeout_win,20.0,5.549738219895288
94090,2025-11-25,3325.0,0.0,5.079365079365079,timeout_win,20.0,0.6015037593984963
74560,2025-11-25,4710.0,1.0,4.372842347525892,timeout_win,20.0,10.828025477707007
85910,2025-11-25,4108.0,1.0,6.393528183716075,timeout_win,20.0,11.976630963972736
80530,2025-11-25,4751.0,3.0,3.3791148899062566,take_profit,15.0,14.999999999999991
29180,2025-11-25,3290.0,0.0,2.1374045801526718,timeout_loss,20.0,-0.303951367781155
39160,2025-11-25,2575.0,1.0,6.805444355484387,timeout_win,20.0,4.466019417475728
45260,2025-11-25,2910.0,0.0,1.9587268275620846,timeout_win,20.0,2.027491408934708
94700,2025-11-25,1093.0,1.0,2.3255813953488373,timeout_win,20.0,4.391582799634035
79490,2025-11-25,2613.0,0.0,3.885400313971742,timeout_win,20.0,2.4110218140068884
87710,2025-11-25,1705.0,0.0,5.9375,timeout_win,20.0,7.448680351906159
28740,2025-11-25,1248.0,0.0,1.521216973578863,timeout_win,20.0,3.125
40050,2025-11-25,470.8,0.0,1.7472831877263986,timeout_loss,20.0,-4.842820730671201
72690,2025-11-25,2416.5,1.0,3.6483516483516483,stop_loss,13.0,-7.999999999999988
95080,2025-11-25,1715.0,3.0,6.993464052287582,timeout_loss,20.0,-2.82798833819242
13770,2025-11-25,4040.0,0.0,2.0408163265306123,timeout_win,20.0,5.198019801980198
82520,2025-11-25,3172.0,0.0,3.5761154855643045,timeout_win,20.0,1.5132408575031526
97350,2025-11-25,5430.0,0.0,4.521175123998474,timeout_win,20.0,4.162062615101289
86090,2025-11-25,719.0,0.0,3.762662807525326,timeout_win,20.0,4.033379694019471
99600,2025-11-25,3460.0,2.0,7.716535433070866,timeout_win,20.0,7.658959537572255
99740,2025-11-25,7480.0,0.0,2.130492676431425,timeout_win,20.0,0.9358288770053476
64570,2025-11-25,3893.0,1.0,3.303143313798615,timeout_win,20.0,3.0824556896994606
77010,2025-11-25,4464.0,0.0,4.533461261693452,timeout_loss,20.0,-3.203405017921147
99280,2025-11-25,1835.0,0.0,2.197802197802198,timeout_win,20.0,6.64850136239782
65920,2025-11-25,2710.5,0.0,4.743540300809872,timeout_win,20.0,4.980630879911455
84180,2025-11-25,1801.0,0.0,2.364672364672365,take_profit,4.0,14.99999999999998
18820,2025-11-25,1618.0,0.0,1.7665615141955835,timeout_win,20.0,4.07911001236094
66510,2025-11-25,3755.0,2.0,4.027777777777778,timeout_win,20.0,9.587217043941411
84390,2025-11-25,1948.0,0.0,2.4274406332453826,timeout_win,20.0,5.0564681724846
74590,2025-11-25,2686.5,0.0,3.9914330218068534,timeout_win,20.0,4.913456169737577
80590,2025-11-25,2780.0,0.0,2.4899304284145005,timeout_win,20.0,6.546762589928059
13790,2025-11-25,2040.0,1.0,7.59493670886076,timeout_win,20.0,0.4411764705882353
29350,2025-11-25,1164.0,0.0,2.517361111111111,take_profit,20.0,14.999999999999991
22700,2025-11-25,3010.0,0.0,2.0854355869492096,timeout_win,20.0,7.807308970099667
83640,2025-11-25,2106.0,1.0,2.9901960784313726,timeout_win,20.0,9.82905982905983
96050,2025-11-25,5680.0,0.0,3.6297640653357535,timeout_loss,20.0,-2.8169014084507045
45230,2025-11-25,5023.0,0.0,3.0630233583076247,stop_loss,9.0,-8.000000000000004
68170,2025-11-25,1169.0,3.0,5.813953488372093,timeout_win,20.0,0.1710863986313088
62010,2025-11-25,17225.0,0.0,3.474094040131776,timeout_win,20.0,3.97677793904209
99480,2025-11-25,3345.0,3.0,2.4502297090352223,timeout_win,20.0,1.6442451420029895
94340,2025-11-25,225.0,0.0,6.133575647432985,timeout_loss,20.0,-4.133333333333338
99560,2025-11-25,3190.0,1.0,7.070020394289599,timeout_win,20.0,6.269592476489027
80200,2025-11-25,3295.0,0.0,3.1388712745719722,timeout_win,20.0,6.828528072837632
82780,2025-11-25,2054.0,0.0,4.084720121028744,timeout_win,20.0,1.3145082765335931
83670,2025-11-25,5400.0,2.0,5.9760956175298805,timeout_win,20.0,9.62962962962963
60800,2025-11-25,3265.0,1.0,3.610675039246468,timeout_win,20.0,3.522205206738132
95110,2025-11-25,1061.0,2.0,1.4381591562799616,timeout_win,20.0,1.8850141376060319
31860,2025-11-25,2630.0,0.0,3.4375000000000004,timeout_win,20.0,4.448669201520913
87250,2025-11-25,3359.0,0.0,4.727050930161634,timeout_win,20.0,12.206013694551949
72700,2025-11-25,3440.0,3.0,4.464831804281346,timeout_loss,20.0,-0.029069767441860465
18980,2025-11-25,1586.0,0.0,6.622073578595318,timeout_win,20.0,2.900378310214376
45360,2025-11-25,1601.0,0.0,5.119008803390936,timeout_win,20.0,2.998126171143036
83920,2025-11-25,5470.0,3.0,4.545454545454546,take_profit,18.0,14.999999999999982
86040,2025-11-25,1120.0,1.0,6.164058795637743,take_profit,12.0,15.0
45520,2025-11-25,657.0,0.0,7.18954248366013,take_profit,3.0,14.999999999999995
79550,2025-11-25,814.0,0.0,1.0101010101010102,timeout_win,20.0,7.125307125307126
86000,2025-11-25,712.0,3.0,2.3289665211062593,timeout_win,20.0,8.707865168539326
67580,2025-11-25,4388.0,2.0,2.688539530644794,stop_loss,16.0,-7.999999999999999
36120,2025-11-25,3000.0,0.0,5.907626208378089,timeout_win,20.0,2.833333333333333
54710,2025-11-25,1507.0,0.0,6.859592711682744,timeout_win,20.0,6.370272063702721
73220,2025-11-25,3895.0,2.0,5.0477489768076405,timeout_win,20.0,10.012836970474968
86010,2025-11-25,1260.0,3.0,6.487409304310712,timeout_win,20.0,9.642857142857144
40950,2025-11-25,1374.0,0.0,3.143274853801169,timeout_win,20.0,4.148471615720524
78200,2025-11-25,844.0,2.0,2.2809123649459786,timeout_loss,20.0,-2.014218009478673
64720,2025-11-25,355.6,3.0,1.5477214101461836,timeout_win,20.0,0.5061867266591548
31670,2025-11-25,1063.0,0.0,3.394762366634336,timeout_win,20.0,1.03480714957667
64730,2025-11-25,1619.0,3.0,5.036691127418279,timeout_win,20.0,6.732550957381099
96190,2025-11-25,2100.0,1.0,1.8627450980392157,timeout_win,20.0,0.0
19590,2025-11-25,7794.0,0.0,3.0223043420878977,timeout_loss,20.0,-1.437002822684116
72960,2025-11-25,3270.0,1.0,1.4106583072100314,take_profit,13.0,14.999999999999986
19260,2025-11-25,3250.0,0.0,1.8461538461538463,timeout_win,20.0,5.076923076923077
54440,2025-11-25,9879.0,0.0,4.2649536647009265,timeout_win,20.0,8.361170158922967
83870,2025-11-25,1552.0,0.0,6.5550906555090656,timeout_win,20.0,11.920103092783506
82190,2025-11-25,2401.0,0.0,1.999149298170991,timeout_win,20.0,4.4148271553519365
23170,2025-11-25,507.0,0.0,2.3483365949119372,timeout_win,20.0,2.7613412228796843
73370,2025-11-25,1505.0,2.0,6.932471264367816,timeout_win,20.0,6.744186046511628
21240,2025-11-25,1111.0,0.0,6.641000962463909,timeout_loss,20.0,-1.7101710171017102
26920,2025-11-25,10140.0,1.0,2.43161094224924,take_profit,18.0,15.0
29150,2025-11-25,1960.0,0.0,2.5681341719077566,timeout_loss,20.0,-3.7755102040816326
61970,2025-11-25,545.0,2.0,4.190476190476191,take_profit,11.0,15.0
87150,2025-11-25,847.0,0.0,6.991260923845194,take_profit,19.0,14.999999999999995
87130,2025-11-25,1730.0,3.0,6.963613550815559,timeout_win,20.0,8.497109826589595
82760,2025-11-25,2966.0,0.0,1.8682065217391304,timeout_win,20.0,0.4383007417397168
80510,2025-11-25,1490.0,2.0,1.9297036526533424,timeout_loss,20.0,-1.4093959731543624
13330,2025-11-25,3656.0,3.0,6.5861374748346275,timeout_win,20.0,5.552516411378556
83810,2025-11-25,1393.0,0.0,2.941176470588235,timeout_win,20.0,6.532663316582915
67450,2025-11-25,4090.0,1.0,2.6548672566371683,timeout_win,20.0,9.7799511002445
51920,2025-11-25,3830.0,0.0,1.6064257028112447,timeout_win,20.0,1.3054830287206265
67870,2025-11-25,9890.0,2.0,1.6546018614270943,take_profit,2.0,15.0
95050,2025-11-25,987.5,0.0,5.290351566887569,timeout_loss,20.0,-1.3367088607594981
78210,2025-11-25,1998.0,0.0,1.2115093387178193,timeout_loss,20.0,-0.8008008008008007
22920,2025-11-25,2635.0,0.0,2.342834830144475,timeout_win,20.0,2.6565464895635675
67850,2025-11-25,2283.0,0.0,4.118993135011442,timeout_win,20.0,6.176084099868594
36260,2025-11-25,5131.0,0.0,2.9753694581280787,timeout_win,20.0,3.4691093354122002
86300,2025-11-25,4868.0,2.0,7.183969302920485,timeout_win,20.0,9.860312243221035
40970,2025-11-25,1040.0,0.0,2.046783625730994,timeout_win,20.0,0.2884615384615385
61830,2025-11-25,1352.0,0.0,1.6541353383458646,timeout_win,20.0,6.508875739644971
28750,2025-11-25,10835.0,0.0,5.5954088952654235,timeout_win,20.0,1.5228426395939088
90720,2025-11-25,3536.0,2.0,2.1282714984181763,timeout_loss,20.0,-2.4321266968325794
82420,2025-11-25,2133.0,0.0,1.5842988886261529,timeout_loss,20.0,-1.9221753398968588
79950,2025-11-25,3905.0,1.0,1.453104359313078,timeout_win,20.0,1.9206145966709345
22660,2025-11-25,1231.0,0.0,1.3832384052074858,timeout_win,20.0,0.974817221770918
45020,2025-11-25,4458.0,0.0,3.4748134328358207,timeout_win,20.0,8.187528039479588
46310,2025-11-25,3789.0,2.0,1.5765153574340853,timeout_win,20.0,1.214040643969385
79430,2025-11-25,2927.0,0.0,4.490377761938703,timeout_win,20.0,10.351896139391869
94130,2025-11-25,5020.0,1.0,6.203995793901157,stop_loss,12.0,-7.999999999999989
99460,2025-11-25,2068.0,0.0,2.8417442430181286,timeout_win,20.0,2.9497098646034816
83610,2025-11-25,3940.0,0.0,5.555555555555555,take_profit,15.0,15.0
67020,2025-11-25,4124.0,1.0,7.0243649559357175,timeout_win,20.0,4.1707080504364695
90750,2025-11-25,4020.0,3.0,2.80970625798212,timeout_win,20.0,9.701492537313433
24290,2025-11-25,2625.0,0.0,1.3560635412630762,timeout_win,20.0,1.4476190476190476
57110,2025-11-25,3102.0,3.0,2.1160409556313993,timeout_win,20.0,13.797549967762734
76790,2025-11-25,2184.0,0.0,1.9221753398968588,timeout_loss,20.0,-0.86996336996337
31960,2025-11-25,2107.0,0.0,2.1520803443328553,timeout_win,20.0,0.09492168960607499
72420,2025-11-25,4400.0,1.0,7.5495049504950495,timeout_win,20.0,2.9545454545454546
68450,2025-11-25,1460.0,1.0,3.519374333451831,timeout_loss,20.0,-0.6164383561643836
76280,2025-11-25,2284.0,0.0,6.156716417910448,timeout_win,20.0,4.334500875656742
26070,2025-11-25,3422.0,0.0,2.55792958170328,timeout_win,20.0,4.967855055523086
53020,2025-11-25,4450.0,2.0,2.413793103448276,timeout_win,20.0,0.6741573033707865
23840,2025-11-25,3585.0,0.0,4.37956204379562,timeout_win,20.0,6.2761506276150625
30360,2025-11-25,2299.0,0.0,1.4512471655328798,timeout_win,20.0,7.959982601130927
80700,2025-11-25,1050.0,1.0,4.257528556593977,timeout_loss,20.0,-3.8095238095238098
49280,2025-11-25,4625.0,0.0,3.923766816143498,timeout_loss,20.0,-0.5405405405405406
62470,2025-11-25,1453.0,2.0,6.657122405153901,timeout_win,20.0,5.8499655884377155
76490,2025-11-25,3676.0,0.0,5.99208592425099,timeout_loss,20.0,-0.35364526659412404
66520,2025-11-25,2612.0,0.0,6.961233847436432,timeout_win,20.0,11.753445635528331
40610,2025-11-25,2495.5,3.0,7.5990474128599255,timeout_win,20.0,8.034462031656982
26640,2025-11-25,3080.0,1.0,2.8868747901980534,timeout_loss,20.0,-3.2467532467532463
57140,2025-11-25,5930.0,2.0,4.076568592697625,take_profit,16.0,14.999999999999986
14190,2025-11-25,3720.0,0.0,2.606310013717421,timeout_loss,20.0,-4.435483870967742
90070,2025-11-25,1768.5,0.0,6.5785521177530795,timeout_loss,20.0,-4.467062482329657
36490,2025-11-25,935.0,0.0,7.411764705882352,timeout_loss,20.0,-2.13903743315508
82180,2025-11-25,3415.0,0.0,6.6350710900473935,timeout_win,20.0,2.1961932650073206
24100,2025-11-25,2335.0,1.0,6.946323861073522,timeout_win,20.0,2.355460385438972
96210,2025-11-25,3045.0,0.0,4.813929668828952,timeout_loss,20.0,-1.1494252873563218
44520,2025-11-25,6383.0,0.0,1.7449042618900557,timeout_loss,20.0,-0.6109979633401221
60700,2025-11-25,2495.0,0.0,4.515327257663629,timeout_win,20.0,2.4448897795591185
18790,2025-11-25,1903.0,0.0,2.7262813522355507,timeout_win,20.0,6.778770362585392
83590,2025-11-25,1589.0,2.0,7.547814207650274,timeout_win,20.0,7.300188797986156
64800,2025-11-25,716.0,2.0,1.729106628242075,take_profit,19.0,14.999999999999996
32010,2025-11-25,1766.0,0.0,1.7417417417417418,timeout_loss,20.0,-0.05662514156285391
80780,2025-11-25,6750.0,1.0,2.43161094224924,timeout_win,20.0,7.4074074074074066
19450,2025-11-25,1833.0,1.0,1.7643710870802503,timeout_loss,20.0,-0.10911074740861974
54400,2025-11-25,2319.0,0.0,4.077060931899642,timeout_win,20.0,4.872789995687796
97150,2025-11-25,3675.0,1.0,1.092896174863388,timeout_win,20.0,4.353741496598639
45780,2025-11-25,8660.0,1.0,3.0182780182780182,timeout_win,20.0,6.016166281755196
35490,2025-11-25,3892.0,0.0,1.4130709058793842,timeout_loss,20.0,-6.115107913669065
30280,2025-11-25,2341.0,0.0,1.122140699179974,timeout_win,20.0,1.196070055531824
14140,2025-11-25,5035.0,0.0,2.2442377678932472,timeout_win,20.0,3.118172790466733
90080,2025-11-25,4032.0,0.0,4.4467695527072975,timeout_loss,20.0,-0.6696428571428571
68410,2025-11-25,4870.0,3.0,7.591854803010182,timeout_win,20.0,3.4907597535934287
93360,2025-11-26,3720.0,0.0,1.5406162464985995,timeout_win,20.0,5.376344086021505
26640,2025-11-26,3075.0,2.0,4.406779661016949,timeout_loss,20.0,-2.6991869918699187
71800,2025-11-26,942.9,1.0,7.472731492225586,timeout_win,20.0,7.275426874536009
67850,2025-11-26,2272.0,1.0,1.8287243532560213,timeout_win,20.0,5.237676056338028
78210,2025-11-26,2021.0,0.0,1.8867924528301887,timeout_loss,20.0,-2.4245423057892133
21090,2025-11-26,3310.0,0.0,2.49609984399376,timeout_loss,20.0,-1.2084592145015105
51010,2025-11-26,6169.0,1.0,6.726457399103139,timeout_win,20.0,0.03242016534284325
78460,2025-11-26,4825.0,0.0,2.1385799828913603,timeout_win,20.0,0.7253886010362695
75450,2025-11-26,2227.0,0.0,4.62046204620462,timeout_loss,20.0,-7.409070498428378
64320,2025-11-26,6930.0,0.0,4.952076677316294,timeout_loss,20.0,-3.751803751803752
83810,2025-11-26,1407.0,0.0,3.5687732342007434,timeout_win,20.0,4.33546552949538
58440,2025-11-26,3332.0,3.0,4.2212983690438115,timeout_win,20.0,3.3313325330132053
20020,2025-11-26,1878.0,0.0,2.850027670171555,timeout_win,20.0,1.650692225772098
76490,2025-11-26,3728.0,0.0,5.389908256880735,timeout_loss,20.0,-0.9120171673819742
96270,2025-11-26,6956.0,0.0,3.550921728618918,stop_loss,15.0,-7.999999999999993
80510,2025-11-26,1489.0,2.0,3.0428769017980635,timeout_loss,20.0,-0.33579583613163194
49280,2025-11-26,4585.0,0.0,4.994324631101021,timeout_loss,20.0,-0.5452562704471101
54440,2025-11-26,10070.0,0.0,5.522324289681692,timeout_win,20.0,5.908639523336643
80780,2025-11-26,6890.0,2.0,2.73972602739726,timeout_win,20.0,3.483309143686502
42080,2025-11-26,2468.5,2.0,3.58897671437727,timeout_win,20.0,3.929511849301195
34020,2025-11-26,1014.0,0.0,1.2051884383617562,timeout_win,20.0,1.5285996055226825
87150,2025-11-26,867.0,0.0,5.742821473158552,timeout_win,20.0,11.303344867358708
79950,2025-11-26,3950.0,1.0,1.16580310880829,timeout_win,20.0,1.2658227848101267
76300,2025-11-26,933.0,0.0,1.5283842794759825,timeout_win,20.0,0.10718113612004287
64730,2025-11-26,1665.0,3.0,5.713352921971923,timeout_win,20.0,3.6036036036036037
83610,2025-11-26,4095.0,1.0,6.919945725915875,take_profit,18.0,15.0
83590,2025-11-26,1614.5,2.0,7.948369565217392,timeout_win,20.0,4.211830288014865
42180,2025-11-26,2004.0,0.0,2.107969151670951,timeout_loss,20.0,-1.4471057884231537
93470,2025-11-26,2780.0,0.0,2.845376263571696,timeout_win,20.0,0.28776978417266186
36120,2025-11-26,3035.0,0.0,7.719928186714542,timeout_win,20.0,0.0
76280,2025-11-26,2311.0,0.0,6.679121905651566,timeout_win,20.0,1.2548680225010818
54710,2025-11-26,1523.5,0.0,4.907761921336582,timeout_win,20.0,5.054151624548736
67450,2025-11-26,4170.0,1.0,3.1525851197982346,timeout_win,20.0,5.755395683453238
86300,2025-11-26,4968.0,2.0,5.527856058963798,timeout_win,20.0,6.743156199677938
78200,2025-11-26,850.0,2.0,2.551640340218712,timeout_loss,20.0,-1.8823529411764703
58320,2025-11-26,2270.5,2.0,5.571293673276676,timeout_win,20.0,7.597445496586655
83990,2025-11-26,1719.0,3.0,3.437301082113304,timeout_win,20.0,6.806282722513089
68450,2025-11-26,1473.5,1.0,3.3628318584070795,timeout_loss,20.0,-2.646759416355616
31070,2025-11-26,3023.0,0.0,3.163900414937759,timeout_win,20.0,1.7201455507773733
69960,2025-11-26,1559.0,0.0,2.4246395806028835,timeout_win,20.0,5.965362411802437
95060,2025-11-26,1164.5,0.0,2.675736961451247,timeout_loss,20.0,-1.4598540145985401
68560,2025-11-26,14220.0,2.0,4.845322400298174,take_profit,8.0,14.999999999999988
17800,2025-11-26,1496.0,1.0,2.2479564032697548,timeout_loss,20.0,-2.740641711229946
80010,2025-11-26,9288.0,3.0,4.2628571428571425,timeout_win,20.0,2.131782945736434
81370,2025-11-26,2884.0,1.0,4.903036955726308,timeout_win,20.0,0.7281553398058253
81420,2025-11-26,3490.0,0.0,2.0648967551622417,timeout_win,20.0,7.736389684813753
71670,2025-11-26,997.7,2.0,5.933318710243477,timeout_win,20.0,5.342287260699604
86280,2025-11-26,812.0,0.0,7.898259705488621,timeout_win,20.0,3.8177339901477834
28750,2025-11-26,11120.0,0.0,4.082612872238232,timeout_loss,20.0,-1.9784172661870503
25870,2025-11-26,4947.0,0.0,2.6458333333333335,timeout_loss,20.0,-4.042854255104103
94130,2025-11-26,4985.0,1.0,5.130890052356021,stop_loss,11.0,-8.000000000000004
75540,2025-11-26,1127.0,2.0,5.218216318785579,timeout_loss,20.0,-0.6211180124223602
20010,2025-11-26,2366.0,0.0,4.019651630192049,timeout_win,20.0,0.46491969568892644
54110,2025-11-26,1880.5,0.0,5.123825789923143,timeout_win,20.0,4.3339537357085876
85700,2025-11-26,1562.0,1.0,4.781144781144781,timeout_win,20.0,10.371318822023047
30500,2025-11-26,1564.0,0.0,3.2996632996632997,timeout_win,20.0,3.9002557544757033
94090,2025-11-26,3355.0,0.0,7.085346215780998,timeout_win,20.0,0.8941877794336811
89340,2025-11-26,2389.0,0.0,2.5817555938037864,timeout_win,20.0,1.1720385098367516
87930,2025-11-26,3970.0,0.0,1.9329896907216495,timeout_win,20.0,0.6297229219143577
65030,2025-11-26,4259.0,1.0,3.6463536463536466,timeout_win,20.0,8.194411833763795
26740,2025-11-26,1895.0,0.0,2.4496461622210126,timeout_win,20.0,6.226912928759894
18200,2025-11-26,5735.0,2.0,3.4254143646408837,timeout_loss,20.0,-0.889276373147341
78400,2025-11-26,1347.0,0.0,1.8754688672168043,timeout_loss,20.0,-3.414996288047513
94340,2025-11-26,224.4,0.0,3.211009174311927,timeout_loss,20.0,-4.36720142602496
84180,2025-11-26,1823.0,0.0,3.2387503582688453,take_profit,11.0,14.999999999999991
95110,2025-11-26,1072.0,2.0,3.2101167315175094,timeout_win,20.0,1.3992537313432836
76790,2025-11-26,2192.0,0.0,4.447632711621234,timeout_loss,20.0,-0.5930656934306568
30280,2025-11-26,2362.0,0.0,1.4298093587521665,timeout_win,20.0,0.5080440304826418
59010,2025-11-26,3641.0,1.0,3.937463810075275,timeout_win,20.0,5.108486679483659
94010,2025-11-26,5825.0,0.0,4.051834276327797,timeout_loss,20.0,-0.15450643776824036
80200,2025-11-26,3347.0,1.0,4.769475357710652,timeout_win,20.0,4.003585300268898
28740,2025-11-26,1263.0,0.0,1.6286644951140066,timeout_win,20.0,3.0878859857482186
20530,2025-11-26,1788.0,0.0,2.4927536231884058,timeout_loss,20.0,-3.1879194630872485
59020,2025-11-26,2300.0,0.0,1.477170993733214,timeout_win,20.0,0.21739130434782608
75990,2025-11-26,1244.0,0.0,1.8242122719734661,timeout_win,20.0,3.456591639871383
80530,2025-11-26,4759.0,3.0,2.9246100519930676,take_profit,14.0,14.999999999999988
37740,2025-11-26,2906.5,0.0,5.998899284534947,timeout_loss,20.0,-3.853431962841906
21630,2025-11-26,2011.0,0.0,1.4705882352941175,timeout_win,20.0,3.13276976628543
64800,2025-11-26,721.0,3.0,3.318903318903319,take_profit,19.0,14.999999999999996
84250,2025-11-26,1349.0,0.0,2.5720966484801244,timeout_win,20.0,5.485544848035582
84390,2025-11-26,1967.5,0.0,4.562533548040794,timeout_win,20.0,3.329097839898348
54400,2025-11-26,2340.0,0.0,3.7583892617449663,timeout_win,20.0,3.418803418803419
88180,2025-11-26,1866.0,2.0,6.138841078600115,timeout_win,20.0,2.840300107181136
18820,2025-11-26,1639.0,0.0,2.275600505689001,timeout_win,20.0,3.111653447223917
80980,2025-11-26,3650.0,1.0,1.9801980198019802,timeout_win,20.0,1.9178082191780823
54060,2025-11-26,1935.5,2.0,6.950672645739911,timeout_win,20.0,4.85662619478171
80590,2025-11-26,2846.0,0.0,2.658788774002954,timeout_win,20.0,3.5839775122979622
30910,2025-11-26,3915.0,0.0,1.7127799736495388,timeout_win,20.0,0.0
85580,2025-11-26,970.0,0.0,1.2917115177610334,timeout_win,20.0,6.5979381443298974
95350,2025-11-26,376.0,0.0,1.6304347826086956,timeout_loss,20.0,-1.0638297872340425
18790,2025-11-26,1935.0,0.0,3.7057220708446867,timeout_win,20.0,4.289405684754522
40450,2025-11-26,1588.5,0.0,2.75348234531908,timeout_win,20.0,3.6512433112999685
76090,2025-11-26,4635.0,1.0,1.9801980198019802,timeout_win,20.0,4.638619201725998
25940,2025-11-26,1999.0,0.0,2.1505376344086025,timeout_loss,20.0,-0.750375187593797
83640,2025-11-26,2204.0,2.0,4.619970193740686,timeout_win,20.0,3.765880217785844
83660,2025-11-26,6500.0,0.0,1.3008130081300813,take_profit,13.0,14.999999999999986
68170,2025-11-26,1172.0,3.0,3.2685512367491167,timeout_win,20.0,0.25597269624573377
88020,2025-11-26,3635.0,2.0,5.152786099460755,timeout_win,20.0,5.061898211829436
18980,2025-11-26,1628.0,0.0,7.017543859649122,timeout_win,20.0,0.18427518427518427
29180,2025-11-26,3345.0,0.0,2.332814930015552,timeout_loss,20.0,-2.690582959641256
76110,2025-11-26,3570.0,0.0,3.8404726735598227,timeout_loss,20.0,-3.6414565826330536
89230,2025-11-26,3495.0,0.0,4.552352048558421,stop_loss,1.0,-7.999999999999997
80840,2025-11-26,3255.0,0.0,3.697749196141479,timeout_win,20.0,8.90937019969278
64570,2025-11-26,3929.0,1.0,4.510067114093959,timeout_win,20.0,2.061593280733011
57140,2025-11-26,5963.0,2.0,3.3641275928185466,take_profit,15.0,14.999999999999996
31010,2025-11-26,1194.0,2.0,1.1976047904191618,timeout_win,20.0,4.438860971524288
38170,2025-11-26,5300.0,0.0,1.160541586073501,timeout_loss,20.0,-0.7547169811320755
87250,2025-11-26,3417.0,0.0,3.005213124808341,timeout_win,20.0,7.257828504536143
80160,2025-11-26,693.0,0.0,1.1816838995568686,timeout_win,20.0,2.886002886002886
30870,2025-11-26,2552.0,0.0,1.7493897477624083,timeout_win,20.0,1.293103448275862
21240,2025-11-26,1126.0,0.0,7.2393822393822385,timeout_loss,20.0,-3.996447602131439
35430,2025-11-26,3055.0,0.0,1.3060951105157401,timeout_loss,20.0,-0.8183306055646482
40430,2025-11-26,3999.0,0.0,3.2197977647684937,timeout_win,20.0,2.000500125031258
48200,2025-11-26,811.0,0.0,3.756476683937824,timeout_win,20.0,0.4932182490752158
30360,2025-11-26,2340.0,1.0,5.313788364635822,timeout_win,20.0,5.47008547008547
29150,2025-11-26,1981.0,0.0,3.6488630354309888,timeout_loss,20.0,-5.805148914689551
94040,2025-11-26,4026.0,0.0,3.439153439153439,stop_loss,10.0,-7.999999999999999
75810,2025-11-26,5590.0,0.0,1.3133208255159476,timeout_loss,20.0,-2.146690518783542
97350,2025-11-26,5440.0,0.0,4.302727621974645,timeout_win,20.0,2.996323529411765
97950,2025-11-26,2464.0,0.0,2.981940361192776,timeout_loss,20.0,-2.840909090909091
83580,2025-11-26,1637.0,1.0,6.95364238410596,timeout_win,20.0,3.726328649969456
95130,2025-11-26,3138.0,1.0,1.4516661167931375,timeout_loss,20.0,-0.3186743148502231
81250,2025-11-26,1877.0,0.0,1.5250544662309369,timeout_win,20.0,1.3851891315929674
87710,2025-11-26,1762.0,0.0,7.300188797986156,timeout_win,20.0,2.553916004540295
93810,2025-11-26,2129.0,0.0,3.1568722680913064,timeout_loss,20.0,-1.3621418506341005
53930,2025-11-26,6194.0,2.0,7.347512743891721,timeout_win,20.0,11.188246690345496
94490,2025-11-26,4027.0,0.0,2.429265504429837,timeout_loss,20.0,-2.433573379687112
21540,2025-11-26,1799.0,0.0,3.248259860788863,timeout_win,20.0,3.001667593107282
75930,2025-11-26,512.0,0.0,1.3972055888223553,timeout_win,20.0,3.90625
37880,2025-11-26,2462.0,1.0,7.904085257548846,timeout_loss,20.0,-2.843216896831844
69080,2025-11-26,3190.0,1.0,1.929260450160772,timeout_win,20.0,2.037617554858934
42050,2025-11-26,1732.5,0.0,1.8143961927424153,timeout_win,20.0,3.982683982683983
26070,2025-11-26,3517.0,0.0,3.2589016294508144,timeout_win,20.0,2.558999147000284
94700,2025-11-26,1119.0,2.0,3.897338403041825,timeout_win,20.0,0.8042895442359249
30970,2025-11-26,4355.0,0.0,7.760814249363868,timeout_win,20.0,3.214695752009185
85410,2025-11-26,1296.0,0.0,3.9215686274509802,timeout_win,20.0,12.114197530864198
77010,2025-11-26,4464.0,0.0,5.482041587901701,timeout_loss,20.0,-3.5394265232974913
95090,2025-11-26,1258.0,0.0,3.507194244604316,stop_loss,3.0,-7.99999999999999
