code,company_name,sector33_name,close,pct_below_52w_high,recent_breakout_count_120d,trailing_return_pct,expected_win_rate_pct,expected_return_pct,sector_adjustment_pct,tightness_bonus_pct,composite_score,expected_value_sample_size,stop_loss_price,take_profit_price
58320,ちゅうぎんフィナンシャルグループ,銀行業,3566.0,1.218836565096953,3.0,7.553415588323804,69.5,3.21,2.588,-0.59,5.21,637,3280.7,4100.9
68090,ＴＯＡ,電気機器,1784.0,7.372793354101765,2.0,7.4324324324324325,70.5,3.38,0.698,0.155,4.23,689,1641.3,2051.6
31090,シキボウ,繊維製品,1085.0,7.264957264957266,0.0,4.030710172744722,67.6,2.71,0.303,0.863,3.88,7108,998.2,1247.8
77510,キヤノン,電気機器,4750.0,5.622888933041923,0.0,5.578139114724481,67.6,2.71,0.698,0.441,3.85,7108,4370.0,5462.5
72390,タチエス,輸送用機器,2397.0,-0.37688442211055273,3.0,4.6861184792219275,70.8,3.43,0.342,0.031,3.8,1129,2205.2,2756.5
67180,アイホン,電気機器,2881.0,7.955271565495208,0.0,1.738821859474805,65.6,2.29,0.698,0.789,3.78,6167,2650.5,3313.2
49960,クミアイ化学工業,化学,791.0,9.184845005740529,0.0,6.130790190735695,65.3,2.89,0.509,0.317,3.72,2551,727.7,909.6
49510,エステー,化学,1530.0,6.307409675443969,0.0,1.3870541611624834,65.6,2.29,0.509,0.913,3.71,6167,1407.6,1759.5
40450,東亞合成,化学,1903.0,1.0143042912873863,0.0,4.370824053452116,67.6,2.71,0.509,0.478,3.7,7108,1750.8,2188.4
64190,マースグループホールディングス,機械,3200.0,4.191616766467066,0.0,3.0254777070063694,67.6,2.71,0.401,0.565,3.68,7108,2944.0,3680.0
49270,ポーラ・オルビスホールディングス,化学,1386.5,3.346113628441966,3.0,4.401342782543827,70.8,3.43,0.509,-0.28,3.66,1129,1275.6,1594.5
77690,リズム,精密機器,3995.0,8.47651775486827,0.0,4.139715394566624,67.6,2.71,0.244,0.652,3.61,7108,3675.4,4594.2
73470,マーキュリアホールディングス,証券･商品先物取引業,809.0,9.304932735426009,0.0,3.984575835475578,67.6,2.71,0.87,0.019,3.6,7108,744.3,930.4
18730,日本ハウスホールディングス,建設業,327.0,2.095808383233533,0.0,6.129032258064516,65.3,2.89,0.51,0.13,3.53,2551,300.8,376.0
76830,ダブルエー,小売業,1416.0,3.2125768967874233,3.0,3.561046511627907,70.8,3.43,-0.912,0.988,3.51,1129,1302.7,1628.4
40410,日本曹達,化学,4080.0,2.857142857142857,0.0,4.563233376792699,67.6,2.71,0.509,0.255,3.47,7108,3753.6,4692.0
26760,高千穂交易,卸売業,2081.0,5.409090909090909,1.0,2.297165200391007,66.7,2.55,0.064,0.839,3.45,991,1914.5,2393.1
62720,レオン自動機,機械,1573.0,5.240963855421687,0.0,3.489137590520079,67.6,2.71,0.401,0.304,3.41,7108,1447.2,1809.0
67270,ワコム,電気機器,856.0,9.799789251844047,2.0,7.307692307692308,70.5,3.38,0.698,-0.677,3.4,689,787.5,984.4
32010,日本毛織,繊維製品,1991.0,5.773781353525793,0.0,3.3472803347280333,67.6,2.71,0.303,0.342,3.36,7108,1831.7,2289.6
64120,平和,機械,2232.0,1.1076650420912717,2.0,3.7383177570093453,68.0,2.86,0.401,0.081,3.34,1286,2053.4,2566.8
63710,椿本チエイン,機械,2737.0,2.667140825035562,2.0,5.104408352668213,68.0,2.86,0.401,0.068,3.33,1286,2518.0,3147.5
63090,巴工業,機械,2070.0,7.548012505582849,0.0,6.143520908621579,65.3,2.89,0.401,0.043,3.33,2551,1904.4,2380.5
32840,フージャースホールディングス,不動産業,1339.0,5.035460992907802,0.0,7.7356970185334415,65.3,2.89,-0.152,0.578,3.32,2551,1231.9,1539.8
42180,ニチバン,化学,1974.0,2.180376610505451,0.0,1.4894709809964048,65.6,2.29,0.509,0.516,3.32,6167,1816.1,2270.1
